0,#FF3030
1,#00EE76
2,#8B4726
3,#98F5FF
4,#1E90FF
5,#EE9A00
6,#FF00FF
7,#8B8682
8,#8B8B00
9,#8B8378
10,#9932CC
11,#8B5F65
12,#DA70D6
13,#8B008B
14,#EEDC82
15,#CD3278
16,#A2CD5A
17,#FFC125
18,#8B4513
19,#FF7256
20,#8B8B7A
21,#CD1076
22,#EE00EE
23,#8B3A3A
24,#8B8B83
25,#FFF8DC
26,#9AFF9A
27,#AB82FF
28,#EE5C42
29,#9400D3
30,#8B5A00
31,#FF6347
32,#66CDAA
33,#7A378B
34,#F5F5F5
35,#53868B
36,#FFDEAD
37,#8FBC8F
38,#FF6EB4
39,#FFFACD
40,#8B3E2F
41,#F0E68C
42,#8B475D
43,#00FFFF
44,#00868B
45,#EEE685
46,#EEE9E9
47,#D8BFD8
48,#A4D3EE
49,#EEEEE0
50,#CD2626
51,#F08080
52,#8B0000
53,#FF8C69
54,#CD5C5C
55,#FF0000
56,#BBFFFF
57,#458B00
58,#D02090
59,#FFEFD5
60,#68838B
61,#FF8247
62,#8B4789
63,#9F79EE
64,#000080
65,#8B2500
66,#9B30FF
67,#E0EEE0
68,#CD69C9
69,#9370DB
70,#FFFFF0
71,#CDB7B5
72,#CDC8B1
73,#548B54
74,#5F9EA0
75,#8B2252
76,#8B4500
77,#B23AEE
78,#E0EEEE
79,#008B00
80,#EE7600
81,#8B4C39
82,#EED5D2
83,#DAA520
84,#CDAA7D
85,#FF34B3
86,#FFD700
87,#CD4F39
88,#00BFFF
89,#FF69B4
90,#4876FF
91,#228B22
92,#FFA54F
93,#CD7054
94,#FFF68F
95,#00688B
96,#EE3B3B
97,#A52A2A
98,#CD96CD
99,#DEB887
100,#66CD00
101,#F5DEB3
102,#FFEBCD
103,#36648B
104,#CDB79E
105,#40E0D0
106,#8B8878
107,#B2DFEE
108,#FFE4E1
109,#FF83FA
110,#EECBAD
111,#FFFAFA
112,#F8F8FF
113,#7D26CD
114,#BC8F8F
115,#D2691E
116,#8B5A2B
117,#FFC0CB
118,#8B7355
119,#9ACD32
120,#EEE0E5
121,#FF8C00
122,#E0FFFF
123,#FFEFDB
124,#A020F0
125,#6959CD
126,#DCDCDC
127,#F0F8FF
128,#8B864E
129,#FFFFE0
130,#CDAF95
131,#CD6889
132,#FFE7BA
133,#DDA0DD
134,#CAE1FF
135,#CAFF70
136,#00FF7F
137,#0000CD
138,#CD3700
139,#CD9B1D
140,#CDCDB4
141,#00FF00
142,#FFB6C1
143,#EEDD82
144,#00008B
145,#FFF5EE
146,#C1CDC1
147,#87CEFA
148,#CDC9A5
149,#C1FFC1
150,#BFEFFF
151,#FFE1FF
152,#FFFF00
153,#FFF0F5
154,#CDC1C5
155,#54FF9F
156,#EEE9BF
157,#8B3626
158,#8B795E
159,#BCEE68
160,#3A5FCD
161,#CDC9C9
162,#000000
163,#ADFF2F
164,#FFFFFF
165,#F4A460
166,#90EE90
167,#4169E1
168,#D1EEEE
169,#8B6508
170,#00CD66
171,#8B1A1A
172,#FFFAF0
173,#EED5B7
174,#F0FFFF
175,#8DB6CD
176,#8B0A50
177,#D15FEE
178,#FFC1C1
179,#00F5FF
180,#BCD2EE
181,#6B8E23
182,#CDB38B
183,#CD8C95
184,#EE9A49
185,#FDF5E6
186,#8A2BE2
187,#008B8B
188,#483D8B
189,#FFA07A
190,#8B668B
191,#EED8AE
192,#FF4040
193,#B0E0E6
194,#008B45
195,#0000FF
196,#DB7093
197,#98FB98
198,#C71585
199,#EE30A7
200,#FA8072
201,#FF6A6A
202,#CD0000
203,#FFDAB9
204,#698B69
205,#96CDCD
206,#CDAD00
207,#EE0000
208,#838B83
209,#7FFF00
210,#32CD32
211,#00EEEE
212,#00B2EE
213,#006400
214,#E066FF
215,#B3EE3A
216,#556B2F
217,#EE1289
218,#ADD8E6
219,#7AC5CD
220,#76EEC6
221,#CD5B45
222,#668B8B
223,#00CD00
224,#EEE5DE
225,#FF1493
226,#FFE4C4
227,#EE2C2C
228,#CD919E
229,#0000EE
230,#C0FF3E
231,#FFD39B
232,#B0E2FF
233,#8B0000
234,#8B6969
235,#EE7621
236,#8B1C62
237,#B4EEB4
238,#CDC673
239,#6E8B3D
240,#EE9572
241,#838B8B
242,#FF7F50
243,#FFB90F
244,#912CEE
245,#B22222
246,#EEC591
247,#D2B48C
248,#7A8B8B
249,#27408B
250,#43CD80
251,#FF4500
252,#EE4000
253,#CD8162
254,#A0522D
255,#EE6AA7
256,#8B814C
257,#87CEFF
258,#AEEEEE
259,#CD853F
260,#9AC0CD
261,#00EE00
262,#48D1CC
263,#CD8500
264,#CDCDC1
265,#20B2AA
266,#EE8262
267,#551A8B
268,#F0FFF0
269,#607B8B
270,#6495ED
271,#7A67EE
272,#4F94CD
273,#F5FFFA
274,#EEB4B4
275,#CDC5BF
276,#76EE00
277,#CD00CD
278,#B4CDCD
279,#E9967A
280,#FFA500
281,#8B8386
282,#836FFF
283,#B8860B
284,#4A708B
285,#FFAEB9
286,#8B636C
287,#FAEBD7
288,#8470FF
289,#EEE8CD
290,#BDB76B
291,#CD6600
292,#7FFFD4
293,#3CB371
294,#00C5CD
295,#EE6A50
296,#CD661D
297,#EEB422
298,#8B8989
299,#8B7D7B
300,#4682B4
301,#8B6914
302,#EE7AE9
303,#A2B5CD
304,#CDBE70
305,#473C8B
306,#6CA6CD
307,#EEEE00
308,#8B7D6B
309,#00E5EE
310,#6A5ACD
311,#8B7765
312,#FF82AB
313,#7CFC00
314,#68228B
315,#C1CDCD
316,#458B74
317,#CD2990
318,#BF3EFF
319,#00FA9A
320,#EE6363
321,#EED2EE
322,#1C86EE
323,#CDC0B0
324,#CD5555
325,#EE82EE
326,#191970
327,#EECFA1
328,#E6E6FA
329,#FAFAD2
330,#FFB5C5
331,#00CED1
332,#698B22
333,#EEDFCC
334,#9A32CD
335,#5D478B
336,#1874CD
337,#FFEC8B
338,#00CDCD
339,#87CEEB
340,#8B7500
341,#CD6839
342,#8968CD
343,#7B68EE
344,#9BCD9B
345,#CDCD00
346,#CD9B9B
347,#EEE8AA
348,#009ACD
349,#EEEED1
350,#FAF0E6
351,#FF7F24
352,#8B7B8B
353,#CD3333
354,#B03060
355,#FFE4B5
356,#8EE5EE
357,#CDB5CD
358,#CDBA96
359,#EE799F
360,#FFBBFF
361,#CD6090
362,#7EC0EE
363,#104E8B
364,#EE3A8C
365,#BA55D3
366,#AFEEEE
367,#8B7E66
368,#B452CD
369,#CD950C
370,#EEA2AD
371,#63B8FF
372,#8B3A62
373,#FF3E96
374,#8B2323
375,#F5F5DC
376,#2E8B57
377,#436EEE
378,#8B5742
379,#8B8970
380,#FF7F00
381,#5CACEE
382,#6E7B8B
383,#B0C4DE
384,#EEAD0E
385,#EEC900
386,#EE7942
387,#EEA9B8
388,#7CCD7C
389,#EEAEEE
390,#FF3030
391,#00EE76
392,#8B4726
393,#98F5FF
394,#1E90FF
395,#EE9A00
396,#FF00FF
397,#8B8682
398,#8B8B00
399,#8B8378
400,#9932CC
401,#8B5F65
402,#DA70D6
403,#8B008B
404,#EEDC82
405,#CD3278
406,#A2CD5A
407,#FFC125
408,#8B4513
409,#FF7256
410,#8B8B7A
411,#CD1076
412,#EE00EE
413,#8B3A3A
414,#8B8B83
415,#FFF8DC
416,#9AFF9A
417,#AB82FF
418,#EE5C42
419,#9400D3
420,#8B5A00
421,#FF6347
422,#66CDAA
423,#7A378B
424,#F5F5F5
425,#53868B
426,#FFDEAD
427,#8FBC8F
428,#FF6EB4
429,#FFFACD
430,#8B3E2F
431,#F0E68C
432,#8B475D
433,#00FFFF
434,#00868B
435,#EEE685
436,#EEE9E9
437,#D8BFD8
438,#A4D3EE
439,#EEEEE0
440,#CD2626
441,#F08080
442,#8B0000
443,#FF8C69
444,#CD5C5C
445,#FF0000
446,#BBFFFF
447,#458B00
448,#D02090
449,#FFEFD5
450,#68838B
451,#FF8247
452,#8B4789
453,#9F79EE
454,#000080
455,#8B2500
456,#9B30FF
457,#E0EEE0
458,#CD69C9
459,#9370DB
460,#FFFFF0
461,#CDB7B5
462,#CDC8B1
463,#548B54
464,#5F9EA0
465,#8B2252
466,#8B4500
467,#B23AEE
468,#E0EEEE
469,#008B00
470,#EE7600
471,#8B4C39
472,#EED5D2
473,#DAA520
474,#CDAA7D
475,#FF34B3
476,#FFD700
477,#CD4F39
478,#00BFFF
479,#FF69B4
480,#4876FF
481,#228B22
482,#FFA54F
483,#CD7054
484,#FFF68F
485,#00688B
486,#EE3B3B
487,#A52A2A
488,#CD96CD
489,#DEB887
490,#66CD00
491,#F5DEB3
492,#FFEBCD
493,#36648B
494,#CDB79E
495,#40E0D0
496,#8B8878
497,#B2DFEE
498,#FFE4E1
499,#FF83FA
500,#EECBAD
501,#FFFAFA
502,#F8F8FF
503,#7D26CD
504,#BC8F8F
505,#D2691E
506,#8B5A2B
507,#FFC0CB
508,#8B7355
509,#9ACD32
510,#EEE0E5
511,#FF8C00
512,#E0FFFF
513,#FFEFDB
514,#A020F0
515,#6959CD
516,#DCDCDC
517,#F0F8FF
518,#8B864E
519,#FFFFE0
520,#CDAF95
521,#CD6889
522,#FFE7BA
523,#DDA0DD
524,#CAE1FF
525,#CAFF70
526,#00FF7F
527,#0000CD
528,#CD3700
529,#CD9B1D
530,#CDCDB4
531,#00FF00
532,#FFB6C1
533,#EEDD82
534,#00008B
535,#FFF5EE
536,#C1CDC1
537,#87CEFA
538,#CDC9A5
539,#C1FFC1
540,#BFEFFF
541,#FFE1FF
542,#FFFF00
543,#FFF0F5
544,#CDC1C5
545,#54FF9F
546,#EEE9BF
547,#8B3626
548,#8B795E
549,#BCEE68
550,#3A5FCD
551,#CDC9C9
552,#000000
553,#ADFF2F
554,#FFFFFF
555,#F4A460
556,#90EE90
557,#4169E1
558,#D1EEEE
559,#8B6508
560,#00CD66
561,#8B1A1A
562,#FFFAF0
563,#EED5B7
564,#F0FFFF
565,#8DB6CD
566,#8B0A50
567,#D15FEE
568,#FFC1C1
569,#00F5FF
570,#BCD2EE
571,#6B8E23
572,#CDB38B
573,#CD8C95
574,#EE9A49
575,#FDF5E6
576,#8A2BE2
577,#008B8B
578,#483D8B
579,#FFA07A
580,#8B668B
581,#EED8AE
582,#FF4040
583,#B0E0E6
584,#008B45
585,#0000FF
586,#DB7093
587,#98FB98
588,#C71585
589,#EE30A7
590,#FA8072
591,#FF6A6A
592,#CD0000
593,#FFDAB9
594,#698B69
595,#96CDCD
596,#CDAD00
597,#EE0000
598,#838B83
599,#7FFF00
600,#32CD32
601,#00EEEE
602,#00B2EE
603,#006400
604,#E066FF
605,#B3EE3A
606,#556B2F
607,#EE1289
608,#ADD8E6
609,#7AC5CD
610,#76EEC6
611,#CD5B45
612,#668B8B
613,#00CD00
614,#EEE5DE
615,#FF1493
616,#FFE4C4
617,#EE2C2C
618,#CD919E
619,#0000EE
620,#C0FF3E
621,#FFD39B
622,#B0E2FF
623,#8B0000
624,#8B6969
625,#EE7621
626,#8B1C62
627,#B4EEB4
628,#CDC673
629,#6E8B3D
630,#EE9572
631,#838B8B
632,#FF7F50
633,#FFB90F
634,#912CEE
635,#B22222
636,#EEC591
637,#D2B48C
638,#7A8B8B
639,#27408B
640,#43CD80
641,#FF4500
642,#EE4000
643,#CD8162
644,#A0522D
645,#EE6AA7
646,#8B814C
647,#87CEFF
648,#AEEEEE
649,#CD853F
650,#9AC0CD
651,#00EE00
652,#48D1CC
653,#CD8500
654,#CDCDC1
655,#20B2AA
656,#EE8262
657,#551A8B
658,#F0FFF0
659,#607B8B
660,#6495ED
661,#7A67EE
662,#4F94CD
663,#F5FFFA
664,#EEB4B4
665,#CDC5BF
666,#76EE00
667,#CD00CD
668,#B4CDCD
669,#E9967A
670,#FFA500
671,#8B8386
672,#836FFF
673,#B8860B
674,#4A708B
675,#FFAEB9
676,#8B636C
677,#FAEBD7
678,#8470FF
679,#EEE8CD
680,#BDB76B
681,#CD6600
682,#7FFFD4
683,#3CB371
684,#00C5CD
685,#EE6A50
686,#CD661D
687,#EEB422
688,#8B8989
689,#8B7D7B
690,#4682B4
691,#8B6914
692,#EE7AE9
693,#A2B5CD
694,#CDBE70
695,#473C8B
696,#6CA6CD
697,#EEEE00
698,#8B7D6B
699,#00E5EE
700,#6A5ACD
701,#8B7765
702,#FF82AB
703,#7CFC00
704,#68228B
705,#C1CDCD
706,#458B74
707,#CD2990
708,#BF3EFF
709,#00FA9A
710,#EE6363
711,#EED2EE
712,#1C86EE
713,#CDC0B0
714,#CD5555
715,#EE82EE
716,#191970
717,#EECFA1
718,#E6E6FA
719,#FAFAD2
720,#FFB5C5
721,#00CED1
722,#698B22
723,#EEDFCC
724,#9A32CD
725,#5D478B
726,#1874CD
727,#FFEC8B
728,#00CDCD
729,#87CEEB
730,#8B7500
731,#CD6839
732,#8968CD
733,#7B68EE
734,#9BCD9B
735,#CDCD00
736,#CD9B9B
737,#EEE8AA
738,#009ACD
739,#EEEED1
740,#FAF0E6
741,#FF7F24
742,#8B7B8B
743,#CD3333
744,#B03060
745,#FFE4B5
746,#8EE5EE
747,#CDB5CD
748,#CDBA96
749,#EE799F
750,#FFBBFF
751,#CD6090
752,#7EC0EE
753,#104E8B
754,#EE3A8C
755,#BA55D3
756,#AFEEEE
757,#8B7E66
758,#B452CD
759,#CD950C
760,#EEA2AD
761,#63B8FF
762,#8B3A62
763,#FF3E96
764,#8B2323
765,#F5F5DC
766,#2E8B57
767,#436EEE
768,#8B5742
769,#8B8970
770,#FF7F00
771,#5CACEE
772,#6E7B8B
773,#B0C4DE
774,#EEAD0E
775,#EEC900
776,#EE7942
777,#EEA9B8
778,#7CCD7C
779,#EEAEEE
780,#FF3030
781,#00EE76
782,#8B4726
783,#98F5FF
784,#1E90FF
785,#EE9A00
786,#FF00FF
787,#8B8682
788,#8B8B00
789,#8B8378
790,#9932CC
791,#8B5F65
792,#DA70D6
793,#8B008B
794,#EEDC82
795,#CD3278
796,#A2CD5A
797,#FFC125
798,#8B4513
799,#FF7256
800,#8B8B7A
801,#CD1076
802,#EE00EE
803,#8B3A3A
804,#8B8B83
805,#FFF8DC
806,#9AFF9A
807,#AB82FF
808,#EE5C42
809,#9400D3
810,#8B5A00
811,#FF6347
812,#66CDAA
813,#7A378B
814,#F5F5F5
815,#53868B
816,#FFDEAD
817,#8FBC8F
818,#FF6EB4
819,#FFFACD
820,#8B3E2F
821,#F0E68C
822,#8B475D
823,#00FFFF
824,#00868B
825,#EEE685
826,#EEE9E9
827,#D8BFD8
828,#A4D3EE
829,#EEEEE0
830,#CD2626
831,#F08080
832,#8B0000
833,#FF8C69
834,#CD5C5C
835,#FF0000
836,#BBFFFF
837,#458B00
838,#D02090
839,#FFEFD5
840,#68838B
841,#FF8247
842,#8B4789
843,#9F79EE
844,#000080
845,#8B2500
846,#9B30FF
847,#E0EEE0
848,#CD69C9
849,#9370DB
850,#FFFFF0
851,#CDB7B5
852,#CDC8B1
853,#548B54
854,#5F9EA0
855,#8B2252
856,#8B4500
857,#B23AEE
858,#E0EEEE
859,#008B00
860,#EE7600
861,#8B4C39
862,#EED5D2
863,#DAA520
864,#CDAA7D
865,#FF34B3
866,#FFD700
867,#CD4F39
868,#00BFFF
869,#FF69B4
870,#4876FF
871,#228B22
872,#FFA54F
873,#CD7054
874,#FFF68F
875,#00688B
876,#EE3B3B
877,#A52A2A
878,#CD96CD
879,#DEB887
880,#66CD00
881,#F5DEB3
882,#FFEBCD
883,#36648B
884,#CDB79E
885,#40E0D0
886,#8B8878
887,#B2DFEE
888,#FFE4E1
889,#FF83FA
890,#EECBAD
891,#FFFAFA
892,#F8F8FF
893,#7D26CD
894,#BC8F8F
895,#D2691E
896,#8B5A2B
897,#FFC0CB
898,#8B7355
899,#9ACD32
900,#EEE0E5
901,#FF8C00
902,#E0FFFF
903,#FFEFDB
904,#A020F0
905,#6959CD
906,#DCDCDC
907,#F0F8FF
908,#8B864E
909,#FFFFE0
910,#CDAF95
911,#CD6889
912,#FFE7BA
913,#DDA0DD
914,#CAE1FF
915,#CAFF70
916,#00FF7F
917,#0000CD
918,#CD3700
919,#CD9B1D
920,#CDCDB4
921,#00FF00
922,#FFB6C1
923,#EEDD82
924,#00008B
925,#FFF5EE
926,#C1CDC1
927,#87CEFA
928,#CDC9A5
929,#C1FFC1
930,#BFEFFF
931,#FFE1FF
932,#FFFF00
933,#FFF0F5
934,#CDC1C5
935,#54FF9F
936,#EEE9BF
937,#8B3626
938,#8B795E
939,#BCEE68
940,#3A5FCD
941,#CDC9C9
942,#000000
943,#ADFF2F
944,#FFFFFF
945,#F4A460
946,#90EE90
947,#4169E1
948,#D1EEEE
949,#8B6508
950,#00CD66
951,#8B1A1A
952,#FFFAF0
953,#EED5B7
954,#F0FFFF
955,#8DB6CD
956,#8B0A50
957,#D15FEE
958,#FFC1C1
959,#00F5FF
960,#BCD2EE
961,#6B8E23
962,#CDB38B
963,#CD8C95
964,#EE9A49
965,#FDF5E6
966,#8A2BE2
967,#008B8B
968,#483D8B
969,#FFA07A
970,#8B668B
971,#EED8AE
972,#FF4040
973,#B0E0E6
974,#008B45
975,#0000FF
976,#DB7093
977,#98FB98
978,#C71585
979,#EE30A7
980,#FA8072
981,#FF6A6A
982,#CD0000
983,#FFDAB9
984,#698B69
985,#96CDCD
986,#CDAD00
987,#EE0000
988,#838B83
989,#7FFF00
990,#32CD32
991,#00EEEE
992,#00B2EE
993,#006400
994,#E066FF
995,#B3EE3A
996,#556B2F
997,#EE1289
998,#ADD8E6
999,#7AC5CD
1000,#76EEC6
1001,#CD5B45
1002,#668B8B
1003,#00CD00
1004,#EEE5DE
1005,#FF1493
1006,#FFE4C4
1007,#EE2C2C
1008,#CD919E
1009,#0000EE
1010,#C0FF3E
1011,#FFD39B
1012,#B0E2FF
1013,#8B0000
1014,#8B6969
1015,#EE7621
1016,#8B1C62
1017,#B4EEB4
1018,#CDC673
1019,#6E8B3D
1020,#EE9572
