D2C2_Parent1	D2C2_Parent2	D2C2_R1_T1	D2C2_R2_T1	D2C2_R3_T1	D2C2_R1_T2	D2C2_R2_T2	D2C2_R3_T2	D2C2_R1_T3	D2C2_R2_T3	D2C2_R3_T3	D2C2_R1_T4	D2C2_R2_T4	D2C2_R3_T4	D2C2_R1_T6	D2C2_R2_T6	D2C2_R3_T6	D2C2_R1_T7	D2C2_R2_T7	D2C2_R3_T7	D2C2_R1_T8	D2C2_R2_T8	D2C2_R3_T8	D2C2_R1_T9_RESEQ	D2C2_R2_T9_RESEQ	D2C2_R3_T9_RESEQ	D2C2_R1_T10_RESEQ	D2C2_R3_T10_RESEQ	D2C2_R1_T12	D2C2_R2_T12	D2C2_R3_T12
RG863	0.000574286413898436	6.0057402232871e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG864	1.93777624321558e-05	0.000205459533954559	7.60779291587683e-05	0.000127566404111813	0.000108140912451054	9.90614999633903e-05	4.2807514365214e-05	0.000133952904006578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG865	0.000637704545494582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG866	0.000547862192400042	8.06033556283269e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG867	0.000627134856895224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG868	0.000200824083387797	0.00017226991693113	1.47929306697605e-05	8.81367882954345e-05	4.35791736743054e-05	6.89123478006194e-05	9.22008001712301e-05	0	8.11144268411908e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG869	0.000590140946797472	3.63505329304219e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG870	0	0	0	0	0	0	0	0	0	0	0	2.02379988666721e-05	0	6.84997191511515e-06	3.47514834539499e-05	6.40083979018047e-06	8.22864666191234e-06	1.20841540487958e-05	1.37394721294808e-05	8.09035306300767e-06	0.000240883522218133	0.000164801782810928	0.00011500426526808	0	0	2.71923861318831e-06	1.18303682925098e-05	2.39171509889742e-05	1.68792894494313e-05	3.69153530953524e-05	7.32654406916258e-06
RG871	0.000135644337025091	9.00861033493065e-05	2.53593097195894e-05	0.000190189911584885	5.97196083684926e-05	0	0.000148179857418048	7.39050504863876e-05	8.53836072012534e-06	5.40498803181222e-05	5.75950606475989e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG872	0.000593664176330592	2.37068693024491e-05	4.22655161993157e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG873	0	1.58045795349661e-06	5.70584468690762e-05	7.42204533014185e-05	5.64915214296551e-05	0.000180894912976626	0.000210744686105669	0.000124714772695779	0.000209189837643071	0.000235503049957532	0.000188143864782156	0	0	0	0	0	0	0	0	0	3.85413635549012e-06	2.45972810165564e-06	5.05513253925626e-06	0	0	0	0	0	0	0	0
RG874	6.69413611292655e-05	1.42241215814694e-05	8.45310323986314e-05	0.000220341970738586	4.51932171437241e-05	0.000172280869501548	0.00018440160034246	6.00478535201899e-05	0.000102460328641504	3.86070573700872e-05	0	1.5178499150004e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG875	0.000290666436482337	0.00017226991693113	1.69062064797263e-05	6.49428966387412e-05	2.90527824495369e-05	0	6.25648286876204e-05	0	0	6.17712917921396e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG876	0.000163830173290045	8.85056453958099e-05	9.08708598285288e-05	0.00010437251245512	0.000161404346941872	1.72280869501548e-05	3.29288572040107e-05	1.38571969661977e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG877	0.000609518709229628	1.42241215814694e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG878	6.34181315961463e-05	4.74137386048982e-05	0.000114116893738152	0.000115969458283466	0.000108140912451054	3.87631956378484e-05	0.000135008314536444	8.31431817971861e-05	0	2.31642344220524e-05	0.000180464523362476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG879	0	1.58045795349661e-06	2.11327580996579e-06	0	3.22808693883744e-06	0	0	0	0	0	0	2.52974985833401e-05	0	6.84997191511515e-06	6.08150960444124e-05	1.60020994754512e-05	1.64572933238247e-05	3.22244107967888e-05	2.74789442589616e-05	2.4271059189023e-05	0.000183071476885781	0.00022014566509818	0.000367760892230893	0	0	0	0	0	3.37585788988627e-06	6.51447407565042e-06	3.66327203458129e-06
RG880	6.51797463627059e-05	2.05459533954559e-05	6.97381017288709e-05	0.000234258305732602	7.10179126544236e-05	0.000120596608651084	0.000151472743138449	1.84762626215969e-05	9.81911482814414e-05	7.72141147401745e-05	3.83967070983992e-06	2.52974985833401e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG881	0.000253672526384585	0.00017701129079162	6.33982742989736e-05	4.40683941477173e-05	6.45617387767487e-05	0	0	3.69525252431938e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG882	0.000200824083387797	0.000219683655536028	7.18513775388367e-05	7.42204533014185e-05	5.00353475519803e-05	0	0	9.23813131079845e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG883	0.000237817993485549	0.000180172206698613	0.000143702755077673	7.19010641357492e-05	0	0	1.31715428816043e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG884	0.000570763184365317	4.58332806514016e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG885	0.000611280323996188	7.90228976748303e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG886	0.00050910666753573	1.89654954419593e-05	1.90194822896921e-05	3.94296158163786e-05	0	0.000116289586913545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG887	0.000436880462106786	0.000104310224930776	2.53593097195894e-05	3.71102266507093e-05	1.61404346941872e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG888	0.000103935271227018	0.00024655144074547	0.000109890342118221	8.11786207984265e-05	6.94038691850049e-05	0	0	9.23813131079845e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG889	0.000458019839305501	0.000109051598791266	1.47929306697605e-05	0	1.1298304285931e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG890	0.000500298593702932	2.52873272559457e-05	4.01522403893499e-05	2.31938916566933e-05	1.61404346941872e-05	2.58421304252323e-05	0	4.61906565539923e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG891	9.33655826276598e-05	0.000184913580559103	0.000207101029376647	0	0.000103298782042798	3.44561739003097e-05	0	3.69525252431938e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG892	9.68888121607791e-05	1.26436636279728e-05	3.80389645793842e-05	3.71102266507093e-05	8.07021734709359e-05	4.73772391129258e-05	5.26861715264172e-05	0.000332572727188744	3.8422623240564e-05	0	0.000241899254719915	9.10709949000243e-05	0	4.10998314906909e-05	0	0	8.22864666191234e-06	0	0	1.61807061260153e-05	0	0	0	0	0	0	0	0	0	0	0
RG893	0.000357607797611603	0.000224425029396518	2.11327580996579e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG894	0.000348799723778805	0.000158045795349661	1.90194822896921e-05	3.24714483193706e-05	2.58246955106995e-05	0	1.31715428816043e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG895	0.000519676356135088	6.0057402232871e-05	1.26796548597947e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG896	0.00059894902063027	1.58045795349661e-06	0	2.31938916566933e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG897	0.000273050288816741	0.000297126095257362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG898	0.000350561338545364	0.000210200907815048	8.45310323986314e-06	4.63877833133866e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG899	0.000266003829750503	6.32183181398642e-06	4.22655161993157e-05	8.81367882954345e-05	9.52285646957044e-05	4.30702173753871e-05	3.62217429244118e-05	7.85241161417868e-05	8.53836072012534e-06	0	0.000103671109165678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG900	0.000473874372204538	0.000109051598791266	0	0	1.29123477553497e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG901	0.000447450150706143	0.000129597552186722	1.69062064797263e-05	1.62357241596853e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG902	0.000576048028664996	2.52873272559457e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG903	8.98423530945406e-05	0.00033031571228079	6.55115501089394e-05	3.47908374850399e-05	6.61757822461675e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG904	1.4092918132477e-05	0.000142241215814694	9.72106872584262e-05	0.000132205182443152	0.000148491999186522	0	3.29288572040107e-05	4.1571590898593e-05	0	3.08856458960698e-05	8.06330849066384e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG905	0.00036817748621096	5.05746545118914e-05	7.18513775388367e-05	7.88592316327572e-05	8.07021734709359e-06	8.18334130132355e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG906	0.000155022099457246	0.000281321515722396	8.45310323986314e-06	1.15969458283466e-05	0	5.16842608504645e-05	0	0	6.83068857610027e-05	0	0	0.00015178499150004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG907	5.98949020630271e-05	0.000134338926047211	0.000128909824407913	0.00013916334994016	7.90881300015172e-05	8.61404347507742e-06	6.91506001284225e-05	6.92859848309884e-05	0	0	2.30380242590395e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG908	8.10342792617425e-05	0.000145402131721688	2.53593097195894e-05	0.00013916334994016	0.000137193694900591	0	1.64644286020054e-05	0.000152429166628174	0	0	0	0	0	2.73998876604606e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG909	0.000170876632356283	8.37642715353201e-05	0.000152155858317537	7.42204533014185e-05	5.00353475519803e-05	3.44561739003097e-05	2.96359714836097e-05	2.77143939323954e-05	1.70767214402507e-05	7.72141147401745e-05	0	0	0	1.36999438302303e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG910	0.000399886552009034	4.42528226979049e-05	7.39646533488025e-05	7.65398424670879e-05	0	6.89123478006194e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG911	0.000563716725299078	1.89654954419593e-05	0	0	1.61404346941872e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG912	0.000391078478176235	9.95688510702861e-05	4.22655161993157e-05	5.10265616447252e-05	0	0	0	4.61906565539923e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG913	0.000118028189359494	0.000230746861210504	5.49451710591104e-05	3.24714483193706e-05	0.000124281347145241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG914	0.000519676356135088	3.95114488374151e-05	0	2.31938916566933e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG915	7.57494349620636e-05	0.000208620449861552	0.000118343445358084	3.47908374850399e-05	5.1649391021399e-05	0.000150745760813855	6.58577144080215e-06	9.23813131079845e-06	4.69609839606894e-05	2.31642344220524e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG916	0.00027657351834986	0.000116953888558749	4.86053436292131e-05	5.79847291417332e-05	3.87370432660492e-05	3.44561739003097e-05	0	2.30953282769961e-05	4.26918036006267e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG917	0.000266003829750503	0.000109051598791266	2.74725855295552e-05	5.10265616447252e-05	1.1298304285931e-05	0	0.000111958114493636	0	0	0.000123542583584279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG918	0	0	0	0	0	0	0	0	0	0	0	1.0118999433336e-05	2.87833286960193e-05	6.84997191511515e-06	2.60636125904625e-05	9.60125968527071e-06	4.11432333095617e-05	4.02805134959861e-06	0	6.47228245040614e-05	9.82804770649981e-05	7.62515711513249e-05	0.00045369814539825	0	0	2.71923861318831e-06	1.31448536583442e-06	0	0	0	3.66327203458129e-06
RG919	0	0	0	0	0	0	3.29288572040107e-06	0	0	0	0	4.04759977333441e-05	3.83777715946924e-05	0	2.60636125904625e-05	9.60125968527071e-06	2.74288222063745e-06	6.44488215935777e-05	6.86973606474039e-06	8.09035306300767e-06	0.000366142953771561	0.000855985379376164	0.000401883036870873	0.00016142422285767	9.74907383798539e-05	9.78925900747791e-05	0.000274727441459394	9.56686039558968e-05	4.38861525685215e-05	0.000180233782759661	5.86123525533006e-05
RG920	0.000313567428447612	0.000156465337396164	8.03044807786999e-05	0	2.42106520412808e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG921	0.000163830173290045	0.000224425029396518	5.07186194391789e-05	3.94296158163786e-05	3.06668259189557e-05	0	0	8.77622474525853e-05	0	0	6.52744020672787e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG922	0.000561955110532519	9.48274772097963e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG923	0.000489728905103574	7.58619817678371e-05	2.11327580996579e-06	0	1.61404346941872e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG924	2.2900991965275e-05	0.000197557244187076	7.18513775388367e-05	5.56653399760639e-05	9.20004777568669e-05	0.000107675543438468	5.26861715264172e-05	7.39050504863876e-05	4.26918036006267e-06	3.47463516330785e-05	7.67934141967985e-06	2.02379988666721e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG925	1.4092918132477e-05	3.31896170234287e-05	1.26796548597947e-05	6.95816749700799e-06	3.38949128577931e-05	0.000155052782551394	0.000135008314536444	0.000203238888837566	0.000149421312602194	0.000189174581113428	0.000168945511232957	3.03569983000081e-05	0	6.84997191511515e-06	5.64711606126687e-05	6.08079780067145e-05	1.64572933238247e-05	4.83366161951833e-05	4.80881524531827e-05	2.4271059189023e-05	7.70827271098024e-06	3.4436193423179e-05	1.39016144829547e-05	1.72954524490361e-05	0	1.90346702923182e-05	1.31448536583442e-05	2.39171509889742e-05	6.75171577977253e-06	2.17149135855014e-06	1.09898161037439e-05
RG926	0.000570763184365317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG927	0.000403409781542153	0.000101149309023783	4.22655161993157e-06	1.15969458283466e-05	3.55089563272118e-05	0	0	2.77143939323954e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG928	0.000239579608252108	0.000154884879442667	5.28318952491446e-05	6.26235074730719e-05	6.45617387767487e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG929	0.000126836263192293	0.000104310224930776	6.76248259189052e-05	6.49428966387412e-05	0.000101684738573379	0.000111982565176006	4.2807514365214e-05	1.38571969661977e-05	5.97685250408774e-05	3.86070573700873e-06	0	2.52974985833401e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG930	0.000385793633876557	0.000113792972651756	2.9585861339521e-05	2.31938916566933e-05	1.1298304285931e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG931	0.000331183576113208	0.000101149309023783	8.45310323986314e-06	3.71102266507093e-05	7.74740865320985e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG932	0.000218440231053393	0.000262356020280436	1.26796548597947e-05	2.7832669988032e-05	1.77544781636059e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG933	0.000540815733333803	9.48274772097963e-06	0	1.15969458283466e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG934	0.000163830173290045	0.000208620449861552	5.07186194391789e-05	2.0874502491024e-05	7.26319561238423e-05	0	9.87865716120322e-06	7.39050504863876e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG935	5.63716725299078e-05	0.000142241215814694	0.000126796548597947	0.000125247014946144	2.09825651024433e-05	6.46053260630806e-05	0.000158058514579252	0	0	6.17712917921396e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000265196937551886	0.000284972927571881	0.000394289598912305	0.000130134051217608	0.000478343019779484	0	0	0
RG937	1.76161476655962e-05	6.95401499538506e-05	6.76248259189052e-05	0.000129885793277482	5.32634344908177e-05	0	0.000289773943395294	0	0	0.000200756698324454	0	0	0	0	0	9.60125968527071e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG938	1.4092918132477e-05	7.90228976748303e-06	1.05663790498289e-05	1.62357241596853e-05	1.93685216330246e-05	0.000223965130352013	0.000128422543095642	0.000161667297938973	0.000234804919803447	0.000189174581113428	0.000172785181942797	0	0	0	2.17196771587187e-05	1.28016795803609e-05	1.92001755444621e-05	5.23646675447819e-05	0	0	3.85413635549012e-06	3.68959215248346e-06	3.7913494044422e-06	0	0	0	0	0	0	0	0
RG939	0	0	0	0	0	0	0	0	0	0	0	0	9.59444289867309e-06	0	2.17196771587187e-05	1.28016795803609e-05	2.74288222063745e-06	3.22244107967888e-05	0	0	0.000583901657856753	0.000396016224366559	0.000185776120817668	0	0	0	1.31448536583442e-06	0	1.01275736696588e-05	3.04008790197019e-05	1.46530881383252e-05
RG940	0.000563716725299078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG941	0.000306520969381374	7.74424397213337e-05	5.07186194391789e-05	3.24714483193706e-05	9.20004777568669e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG942	0	0	0	0	0	0	0	0	0	0	0	1.5178499150004e-05	0	2.05499157453454e-05	3.47514834539499e-05	6.40083979018047e-06	1.64572933238247e-05	3.62524621463874e-05	1.37394721294808e-05	0	0.000264008340351073	0.000169721239014239	5.43426747970048e-05	0	0	0	1.31448536583442e-06	0	2.36310052292039e-05	2.60578963026017e-05	2.19796322074877e-05
RG943	0.000399886552009034	0.000132758468093715	6.33982742989736e-06	6.95816749700799e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG944	9.16039678611002e-05	0.000254453730512953	7.60779291587683e-05	3.71102266507093e-05	5.81055648990739e-05	1.72280869501548e-05	1.31715428816043e-05	0	0	0	2.30380242590395e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG945	0.000202585698154356	0.000153304421489171	0.000116230169548118	2.0874502491024e-05	1.29123477553497e-05	0.000146438739076316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG946	0.000362892641911282	4.42528226979049e-05	1.47929306697605e-05	6.26235074730719e-05	6.61757822461675e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG947	0.000197300853854677	0.000178591748745116	2.32460339096236e-05	1.85551133253546e-05	9.20004777568669e-05	1.72280869501548e-05	0	4.1571590898593e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG948	0.000125074648425733	0.000200718160094069	6.76248259189052e-05	4.63877833133866e-05	4.19651302048867e-05	6.89123478006194e-05	0	0	8.96527875613161e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG949	0.000424549158740868	9.00861033493065e-05	1.69062064797263e-05	2.31938916566933e-05	1.61404346941872e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG950	0.000473874372204538	6.16378601863676e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG951	0.000452734995005822	7.58619817678371e-05	4.22655161993157e-06	2.31938916566933e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG952	0.00041397947014151	7.74424397213337e-05	1.69062064797263e-05	4.40683941477173e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG953	0.000512629897068849	2.68677852094423e-05	0	0	3.22808693883744e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG954	0.000248387682084906	0.000235488235070994	4.22655161993157e-06	0	3.06668259189557e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG955	0.000302997739848254	0.000104310224930776	2.11327580996579e-06	3.94296158163786e-05	7.26319561238423e-05	0	2.30502000428075e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG956	0.00027657351834986	0.00017226991693113	0	6.95816749700799e-06	6.94038691850049e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG957	4.93252134636693e-05	0.000216522739629035	0	0	0	0.000150745760813855	7.24434858488236e-05	0.000157048232283574	0	6.56319975291483e-05	3.07173656787194e-05	0	0.00012472775768275	0	0	0	1.09715288825498e-05	1.61122053983944e-05	0	8.09035306300767e-06	0	0	0	0	0	0	0	0	0	0	0
RG958	0.000169115017589723	0.000126436636279728	8.8757584018563e-05	8.34980099640959e-05	6.77898257155862e-05	0	0	2.77143939323954e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG959	1.76161476655962e-05	0.000129597552186722	6.12849984890078e-05	9.27755666267732e-05	7.74740865320985e-05	1.29210652126161e-05	8.23221430100268e-05	3.69525252431938e-05	0	0.000123542583584279	0	0	0.000201483300872135	0	0	3.52046188459926e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG960	0	1.58045795349661e-06	0	2.31938916566933e-06	0	4.30702173753871e-06	0	0	0	0	0	4.04759977333441e-05	3.83777715946924e-05	2.73998876604606e-05	3.90954188856937e-05	9.60125968527071e-06	1.64572933238247e-05	2.41683080975916e-05	1.37394721294808e-05	8.09035306300767e-06	0.000210050431374212	0.000300086828401988	0.000552273229913747	5.76515081634536e-06	0	2.71923861318831e-05	1.31448536583442e-06	0	0	2.17149135855014e-06	2.5642904242069e-05
RG961	0.000500298593702932	4.26723647444083e-05	0	0	1.61404346941872e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG962	0.000142690796091329	0.000156465337396164	0.000128909824407913	8.58173991297652e-05	4.19651302048867e-05	0	3.29288572040107e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG963	5.63716725299078e-05	0.000113792972651756	0.000156382409937468	9.74143449581118e-05	4.19651302048867e-05	1.72280869501548e-05	1.64644286020054e-05	2.77143939323954e-05	0	7.33534090031658e-05	7.29537434869586e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG964	0.000155022099457246	0.000107471140837769	5.49451710591104e-05	2.55132808223626e-05	8.39302604097734e-05	0	0	3.69525252431938e-05	0	0	0.000149747157683757	0	0	4.10998314906909e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG965	0.000100412041693898	8.06033556283269e-05	0.000207101029376647	6.72622858044106e-05	8.87723908180295e-05	2.15351086876935e-05	3.95146286448129e-05	4.61906565539923e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG966	0.000533769274267565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG967	0.000253672526384585	0.000233907777117498	8.45310323986314e-06	1.3916334994016e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG968	0.000484444060803895	3.95114488374151e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG969	0.000484444060803895	2.52873272559457e-05	0	4.63877833133866e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG970	0.000394601707709355	0.000109051598791266	2.11327580996579e-06	9.27755666267732e-06	3.22808693883744e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG971	0.000398124937242474	0.000113792972651756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG972	1.58545328990366e-05	6.95401499538506e-05	5.49451710591104e-05	8.81367882954345e-05	5.64915214296551e-05	0	0.000108665228773235	0.000147810100972775	3.41534428805014e-05	0.000108099760636244	4.60760485180791e-05	0	0.000172699972176116	4.7949803405806e-05	0	2.88037790558121e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG973	0.000229009919652751	0.000184913580559103	7.39646533488025e-05	3.24714483193706e-05	3.22808693883744e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
