D2C1_Parent1	D2C1_Parent2	D2C1_R1_T1	D2C1_R1_T2	D2C1_R1_T3	D2C1_R1_T4	D2C1_R1_T7	D2C1_R1_T8	D2C1_R1_T12	D2C1_R1_T13	D2C1_R1_T15	D2C1_R1_T17	D2C1_R1_T18	D2C1_R2_T1	D2C1_R2_T2	D2C1_R2_T3	D2C1_R2_T4	D2C1_R2_T6	D2C1_R2_T7	D2C1_R2_T8	D2C1_R2_T9_RESEQ	D2C1_R2_T12	D2C1_R2_T13	D2C1_R2_T14	D2C1_R2_T15	D2C1_R2_T17	D2C1_R2_T18	D2C1_R3_T1	D2C1_R3_T2	D2C1_R3_T3	D2C1_R3_T4	D2C1_R3_T6	D2C1_R3_T7	D2C1_R3_T8	D2C1_R3_T12	D2C1_R3_T13	D2C1_R3_T15	D2C1_R3_T17	D2C1_R3_T18
RG69	0.0085995085995086	0.000665396457688024	3.22487019897449e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07290151193281e-05	0	0	0	0	0	0	0	0	0	0	0
RG70	0.00686599666191503	0.00135081641988981	6.44974039794898e-06	0	0	0	0	0	0	0	0	0	0	1.39161026006413e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14580302386562e-05	0	0	0	0	0	0	0	0	0	0	0
RG71	0.00188394065945086	0.00195306182488059	0.000480505659647199	0	0	0	0	0	0	0	0	0	0	0.000782084966156039	4.75572555387218e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000366932317081021	6.01391620209164e-06	0	0	0	0	0	0	0	0	0	0
RG72	0.00698777229389474	0.00116290353137606	3.22487019897449e-06	0	0	0	0	0	0	0	0	0	0	1.39161026006413e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	6.43740907159686e-06	0	0	0	0	0	0	0	0	0	0	0
RG73	0.00229941046267577	0.00193149805078885	0.000325711890096424	0	3.73273609555804e-06	0	0	0	0	0	0	0	0	8.48882258639117e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000381952938248081	0.000694607321341584	0.000354366321522159	0.000239634896563564	0	0	0	0	0	0	0	0
RG74	1.07449087040924e-05	3.08053915596308e-06	0	0	0	2.07175166603363e-05	0.000237588006557429	0.00281038668394581	0.000130327961928751	0	0.000162786911932281	5.14601826836485e-06	0	1.39161026006413e-06	0	0	6.28030245936644e-05	4.55309477646202e-05	9.79728941659474e-05	0.00197493353589062	0	2.56590527704079e-06	0	3.36426211639001e-06	2.12155071213386e-05	0	0	2.14580302386562e-06	0	0	2.8613121977739e-05	0.000118766701567408	0.000162993735189512	0.00513585945770665	8.26344538452847e-05	0	0.000155593589544111	2.39253910605169e-06	0
RG75	0.00600640396558764	0.00106124573922928	0.000180592731142572	0	0	0	0	0	0	0	0	0	0	8.34966156038475e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000111581757241012	0	0	0	0	0	0	0	0	0	0	0
RG76	0.003800116045014	0.00203007530377967	0.000148344029152827	0	0	0	0	0	0	0	0	0	0	4.73147488421803e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	5.14992725727749e-05	0	0	0	0	0	0	0	0	0	0	0
RG77	0.00786169153516092	0.00044051709930272	0	0	0	0	0	0	0	0	0	0	0	1.39161026006413e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07290151193281e-05	0	0	0	0	0	0	6.74566970165589e-06	0	0	0	0
RG78	0.00792616098738548	0.000275708254458695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG79	0.00598133251194476	0.00078091667603664	0.000238640394724112	0	0	0	0	0	0	0	0	0	0	0.000118286872105451	0	0	0	0	0	0	0	0	0	0	0	0	0	3.86244544295812e-05	0	0	0	0	0	0	0	0	0	0	0
RG80	0.00150070558233824	0.00113671894855038	0.000628849688800026	0.000692749224780629	0.00068682344158268	0.000138116777735575	0	8.84166597196434e-06	0	0	0	0	0	0.000157251959387246	0.000363473310188802	0.000125448631844982	3.76818147561987e-05	3.79424564705168e-05	0.000177284284681238	0	0	0	0	0	0	0	0	0.000429160604773124	1.50347905052291e-05	4.35186710641248e-05	0.00013591232939426	0	0	0	0	0	0	0	0
RG81	3.58163623469746e-06	0	0	0	3.73273609555804e-06	0.000483408722074514	0.000422378678324318	0.00353414019850803	0.000201298634266189	0.000293542074363992	0.000813934559661403	9.43436682533556e-05	2.25794797687861e-05	4.17483078019238e-06	3.39694682419441e-06	0	0.000393565620786964	0.000102444632470395	0.000121299773729268	0.00228509937966831	0	2.18101948548467e-05	0	4.37354075130702e-05	2.12155071213386e-05	2.56653089718221e-06	0	2.14580302386562e-06	0	0	0.000447080030902172	0.00029691675391852	0.000321808143835702	0.00625053647557009	0.000153463985712672	1.92686580824795e-05	0.000382760230278513	3.1103008378672e-05	2.41229581638983e-05
RG82	0	3.08053915596308e-06	2.90238317907704e-05	0.000575458350743697	0.00055244494214259	6.90583888677877e-06	0.000116154136539187	1.26309513885205e-06	7.61321757801612e-05	0	0.000162786911932281	9.77743470989322e-05	3.22563996696945e-05	3.3398646241539e-05	0.000642022949772744	0.000532391754659193	0.0015030857219417	3.79424564705168e-05	7.46460146026266e-05	7.91239397392075e-05	0	8.98066846964277e-05	4.16966361238807e-05	1.345704846556e-05	1.41436714142257e-05	7.69959269154662e-05	0.000225159300204895	6.00824846682374e-05	0.00193648101707351	0.000571959676842783	0.000679561646971301	1.87526370895907e-05	4.17932654332081e-06	4.5302381474664e-05	8.93801235469406e-05	4.33544806855789e-05	1.55593589544111e-05	6.69910949694473e-05	0.000130953201461162
RG83	0.00279725789929872	0.0016018803611008	7.73968847753878e-05	0.000161274951800781	0	0	0	0	0	0	0	0	0	0.000146119077306733	3.73664150661386e-05	3.36569500071904e-05	0	0	0	0	0	0	0	0	0	0	0	0.000128748181431937	0.000261605354790986	9.32542951374102e-06	0	0	0	0	0	0	0	0	0
RG84	0.00766470154225256	6.77718614311877e-05	3.22487019897449e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14580302386562e-06	0	0	0	0	0	0	0	0	0	0	0
RG85	0.00770051790459954	1.69429653577969e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG86	3.58163623469746e-06	1.54026957798154e-06	3.86984423876939e-05	0.000333545923042525	0.000309817095931318	0	7.91960021858097e-06	0	1.2903758606807e-06	0	0	0	6.45127993393889e-06	0.000129419754185964	0.000383854991133969	0.000284554213697155	0	0	0	1.58247879478415e-06	0	0	0	0	0	0	0	0.000540742362014137	0.00437512403702167	0.000317064603467195	2.8613121977739e-05	0	0	1.19216793354379e-06	0	4.81716452061987e-06	0	0	3.4461368805569e-06
RG87	0	0	0	0	0	0.000303856911018266	0.000549092281821614	0.000176833319439287	0.000352272609965831	0.000978473581213307	0.000976721471593684	1.71533942278828e-06	3.22563996696945e-06	0	0	0	0.00383517136851978	8.72676498821887e-05	0.000247264923371201	0.00038137738954298	0	0.000110333926912754	0.000187634862557463	9.75636013753103e-05	0.000169724056970708	0	6.75477900614685e-05	0	0	0	0.000786860854387822	0.000284414995858793	0.000129559122842945	0.00053766773802825	0.000281631710044134	0	0.000152481717753229	1.91403128484135e-05	5.85843269694672e-05
RG88	0.00227792064526758	0.0019607631727705	0.00015801863974975	0	0	0	0	0	0	0	0	0	0	8.34966156038475e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000298266620317321	6.01391620209164e-06	0	0	0	0	0	0	0	0	0	0
RG89	0.00444481056725955	0.00124145727985312	0	0	0	0	0	0	0	0	0	0	0	4.17483078019238e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	4.29160604773124e-06	0	0	0	0	0	0	0	0	0	0	0
RG90	0.00731011955501751	1.54026957798154e-06	0	0	0	0	0	0	0	0	0	0	0	1.39161026006413e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG91	0.00655797594573105	0.000266466636990806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14580302386562e-06	0	0	0	0	0	0	0	0	0	0	0
RG92	0.00531872980852573	0.000768594519412788	3.22487019897449e-06	0	0	0	0	0	0	0	0	0	0	6.95805130032063e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG93	0.00630009813683283	0.000326537150532086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG94	0.00512173981561737	0.000830205302532049	0	0	0	0	0	0	0	0	0	0	0	2.78322052012825e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG95	0.00545841362167893	0.000665396457688024	3.22487019897449e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.29160604773124e-06	0	0	0	0	0	0	0	0	0	0	0
RG96	0.00263608426873733	0.000759352901944898	0.000367635202683092	9.89641749686613e-05	0	0	0	0	0	0	0	0	0	0.000299196205913787	0.000152862607088749	0	0	0	0	0	0	0	0	0	0	0	0	0.000497826301536824	0.00010825049163765	6.21695300916068e-06	0	0	0	0	0	0	0	0	0
RG97	0.00614966941497554	0.000172510192733932	3.22487019897449e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14580302386562e-06	1.80417486062749e-05	0	0	0	0	0	0	0	0	0	0
RG98	0	0	0	0	0	0.000200269327716584	5.27973347905398e-05	0.00401916873182722	0.000109681948157859	0.000684931506849315	0.000651147647729123	0.000343067884557657	0.000277405037159372	1.39161026006413e-06	0	0	0.000230277756843436	1.51769825882067e-05	2.33268795633208e-05	0.00112355994429675	6.35081925568398e-05	3.20738159630099e-05	0	3.02783590475101e-05	0	2.56653089718221e-06	0	2.14580302386562e-06	0	0	0.000293284500271825	4.68815927239768e-05	5.43312450631705e-05	0.00298399633766011	5.73381924640751e-05	0.000337201516443391	8.09086665629376e-05	0.00014115980725705	0.000406644151905714
RG99	0.00561958725224031	0.000117060487926597	0	0	0	0	0	0	0	0	0	0	0	1.39161026006413e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG100	0	0	0	0	0	0.000359103622112496	0.00054381254834256	0.000212199983327144	0.000232267654922526	0.0063600782778865	0.00162786911932281	9.26283288305674e-05	0.000470943435177539	0	0	0	0.00143190896073555	9.4856141176292e-05	0.000289253306585178	0.000215217116090644	7.93852406960498e-05	4.61862949867343e-05	0.00124047492468545	4.70996696294602e-05	0.000141436714142257	6.67298033267373e-05	0.000630446040573706	0	0	0	0.000751094451915649	0.000381303620821678	0.00020896632716604	0.000231280579107495	0.000234412022132542	0.000698488855489882	9.33561537264665e-05	6.69910949694473e-05	0.000609966227858571
RG101	0	0	0	0	0	0.000428162010980284	0.000372221210273305	0.000102310706247016	0.000197427506684147	0.00322896281800391	0.000813934559661403	5.14601826836485e-05	3.22563996696945e-06	0	0	0	0.00296011589251472	4.55309477646202e-05	0.000121299773729268	0.000199392328142803	0	6.28646792874994e-05	0	0.000137934746771991	0.000162652221263596	0	2.25159300204895e-05	0	0	0	0.000500729634610432	0.000290665874888656	0.000117021143212983	0.000240817922575846	0.000212488595602161	0	6.22374358176443e-05	1.19626955302584e-05	5.51381900889103e-05
RG102	0	3.08053915596308e-06	3.22487019897449e-06	0	3.73273609555804e-06	8.28700666413453e-05	1.84790671766889e-05	0.000531763053456712	9.03263102476489e-06	0	0	0	0	0	0	0	0.000142353522412306	7.96791585880853e-05	9.79728941659474e-05	0.00329313837194582	0.000254032770227359	1.2829526385204e-05	0	2.01855726983401e-05	0	0	0	4.29160604773124e-06	0	0	4.64963232138259e-05	4.06307136941132e-05	6.68692246931329e-05	0.000699802576990205	3.37283485082795e-06	0	0	0	0
RG103	0.00313035006912558	0.000857930154935717	6.44974039794898e-06	0	0	0	0	0	0	0	0	0	0	1.1132882080513e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14580302386562e-06	0	0	0	0	0	0	0	0	0	0	0
RG104	0.00335241151567682	0.000686960231779766	0	0	0	0	0	0	0	0	0	0	0	1.39161026006413e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14580302386562e-06	0	0	0	0	0	0	0	0	0	0	0
RG106	0	0	3.22487019897449e-06	0.000208924369378285	0.000253826054497947	0	0	3.78928541655615e-06	0	0	0	0	0	9.74127182044888e-06	0.000281946586408136	0.00022947920459448	0	0	0	0	0	0	0	0	0	0	0	2.36038332625218e-05	0.00307311117926883	0.000226918784834365	0	0	0	4.76867173417516e-06	0	0	0	0	0
RG107	0.00455584129053517	0.000123221566238523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG108	0	1.23221566238523e-05	6.44974039794898e-06	3.66533981365412e-06	3.73273609555804e-06	0.000220986844376921	4.48777345719588e-05	0.000218515459021404	2.5807517213614e-06	0	0.000162786911932281	6.68982374887431e-05	9.67691990090834e-06	1.1132882080513e-05	1.35877872967777e-05	9.17916818377919e-06	0.000213530283618459	6.07079303528269e-05	0.000186615036506567	0.00282155969110014	0.00011113933697447	0.000628646792874994	0.000218907339650374	0.00204210710464874	0.000452597485255223	0.000408078412651971	0.000337738950307342	1.07290151193281e-05	0	1.24339060183214e-05	0.000100145926922086	4.3756153209045e-05	1.25379796299624e-05	0.000107295114018941	1.68641742541397e-06	0	3.11187179088222e-06	3.34955474847236e-05	1.37845475222276e-05
RG109	0.00142549122140959	0.00138624262018338	0	0	0	0	0	0	0	0	0	0	0	1.39161026006413e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07290151193281e-05	0	0	0	0	0	0	0	0	0	0	0
RG110	0.00419767766706542	0.000146325609908246	3.22487019897449e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14580302386562e-06	0	0	0	0	0	0	0	0	0	0	0
RG111	0	1.54026957798154e-06	3.22487019897449e-06	3.29880583228871e-05	3.35946248600224e-05	0.000807983149753116	0.000522693614426344	0.000119994038190945	0.000198717882544828	0.000684931506849315	0.00130229529545825	4.8029503838072e-05	9.99948389760528e-05	2.78322052012825e-06	3.05725214177497e-05	3.36569500071904e-05	0.000762010031736462	9.86503868233437e-05	0.000247264923371201	0.000142423091530573	0.000301663914644989	4.74692476252547e-05	0.000375269725114926	7.40137665605803e-05	0.000480884828083674	6.15967415323729e-05	6.75477900614685e-05	8.58321209546248e-06	3.00695810104582e-05	6.21695300916068e-06	0.000643795244499127	0.000300042193433452	0.000171352388276153	0.000107295114018941	0.000232725604707128	0.000163783593701076	8.40205383538198e-05	3.8280625696827e-05	0.000372182783100145
RG112	0.0030945337067786	0.000577601091743077	3.22487019897449e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG113	0.00250714536428822	0.0006007051354128	5.80476635815408e-05	0	0	0	0	0	0	0	0	0	0	0.000100195938724617	0	0	0	0	0	0	0	0	0	0	0	0	0	3.43328483818499e-05	0	0	0	0	0	0	0	0	0	0	0
RG114	0	0	0	0	0	0.000220986844376921	0.000131993336976349	0.00113173324441144	5.67765378699508e-05	0	0	9.94896865217205e-05	3.87076796036334e-05	1.39161026006413e-06	0	0	0.000192595942087238	6.07079303528269e-05	2.33268795633208e-05	0.000840296240030384	0	6.41476319260198e-06	0	2.35498348147301e-05	7.07183570711285e-06	5.13306179436441e-06	0	0	0	0	0.000182408652608086	0.000106264943507681	0.000121200469756303	0.00196111625067954	4.89061053370052e-05	2.40858226030994e-05	0.000227166640734402	2.87104692726203e-05	4.47997794472396e-05
RG115	0	3.08053915596308e-06	3.22487019897449e-06	0	0	0	7.91960021858097e-05	0	0.000860680699074026	0.000195694716242661	0.000488360735796842	0.000358505939362751	0.000277405037159372	8.34966156038475e-06	0	3.0597227279264e-06	0	3.41482108234651e-05	3.73230073013133e-05	0	1.587704813921e-05	5.77328687334178e-05	1.04241590309702e-05	0	2.82873428284514e-05	7.69959269154662e-06	2.25159300204895e-05	2.14580302386562e-06	3.00695810104582e-06	6.21695300916068e-06	0	0.000128143020112203	0.000188069694449436	0	0.00101859612495004	0.000274578377675333	0.000121362999844406	0.000389983874286425	0.000210214349713971
RG117	0	0	0	3.66533981365412e-06	0	7.59642277545665e-05	3.69581343533778e-05	0.000457240440264442	3.8711275820421e-06	0	0	0	0	0	3.39694682419441e-06	0	8.79242344311302e-05	5.31194390587235e-05	9.79728941659474e-05	0.00193378908722623	0.00012701638511368	2.05272422163263e-05	1.04241590309702e-05	1.345704846556e-05	7.07183570711285e-06	0	2.25159300204895e-05	0	0	0	4.64963232138259e-05	4.3756153209045e-05	2.92552858032457e-05	0.000548397249430144	0	0	0	0	0
RG119	0.00403292240026934	2.77248524036677e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG120	0.00381444258995279	6.62315918532061e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG121	0.00303364589078875	0.000341939846311902	0	0	0	0	0	0	0	0	0	0	0	2.78322052012825e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	4.29160604773124e-06	0	0	0	0	0	0	0	0	0	0	0
RG122	0.00365685059562611	5.54497048073354e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG123	0.00378937113630991	2.15637740917415e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG124	0.00322705424746241	0.000157107496954117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG125	0.00335241151567682	0.000134003453284394	6.44974039794898e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG126	0.00260384954262505	0.000388147933651348	0	0	0	0	0	0	0	0	0	0	0	2.78322052012825e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14580302386562e-06	0	0	0	0	0	0	0	0	0	0	0
RG127	0	1.54026957798154e-06	3.22487019897449e-06	0	0	0.000172645972169469	6.07169350091207e-05	0.000269039264575486	0	0	0	1.71533942278828e-06	0	6.95805130032063e-06	3.39694682419441e-06	3.0597227279264e-06	0.000196782810393482	0.000185918036705532	0.000321910937973827	0.00390555766552728	0.000762098310682078	0.00077746929894336	0.000687994496044032	0.00190417235787675	0.000869835791974881	0.000433743721623793	0.000743025690676153	6.43740907159686e-06	0	3.10847650458034e-06	8.22627256859996e-05	7.50105483583629e-05	1.67173061732832e-05	7.9875251547434e-05	0	0	0	0	0
RG128	0.00330943188086045	6.46913222752246e-05	0	0	0	0	0	0	0	0	0	0	0	1.39161026006413e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG129	0.000934807057256037	0.00109359140036689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14580302386562e-06	0	0	0	0	0	0	0	0	0	0	0
RG130	0.000999276509480591	0.00104584304344946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.43740907159686e-06	0	0	0	0	0	0	0	0	0	0	0
RG131	0.00268980881225779	0.000317295533064197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG133	0.00191617538556314	0.000238741784587138	7.73968847753878e-05	0	0	0	0	0	0	0	0	0	0	5.5664410402565e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000261787968911606	0.000144333988850199	0	0	0	0	0	0	0	0	0	0
RG134	0.00227792064526758	0.000312674724330252	0.000170918120545648	1.46613592546165e-05	0	0	0	0	0	0	0	0	0	4.31399180619879e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.07290151193281e-05	0	0	0	0	0	0	0	0	0	0	0
RG135	0.00311960516042149	8.31745572110031e-05	3.22487019897449e-06	0	0	0	0	0	0	0	0	0	0	1.39161026006413e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG136	0	0	6.44974039794898e-06	0	3.73273609555804e-06	1.38116777735575e-05	1.84790671766889e-05	0.000108626181941276	0	0	0	0	0	2.78322052012825e-06	0	0	2.93080781437101e-05	5.31194390587235e-05	9.33075182532833e-05	0.00190530446892012	0.000523942588593929	0.000147539553429846	0.000156362385464553	0.000275869493543981	0.00034651994964853	8.46955196070128e-05	0.000157611510143426	0	0	6.21695300916068e-06	1.07299207416521e-05	1.87526370895907e-05	1.25379796299624e-05	4.5302381474664e-05	0	0	0	0	0
RG137	0.00162964448678734	0.000637671605284357	2.90238317907704e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG138	0.00305155407196224	2.15637740917415e-05	3.22487019897449e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG139	0.00282949262541099	0.000134003453284394	0	0	0	0	0	0	0	0	0	0	0	1.39161026006413e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG140	0.00283307426164569	0.000134003453284394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14580302386562e-06	0	0	0	0	0	0	0	0	0	0	0
RG141	0.00158666485197097	0.000589923248366929	3.22487019897449e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.29160604773124e-06	0	0	0	0	0	0	0	0	0	0	0
RG143	0	0	0	0	0	2.76233555471151e-05	2.11189339162159e-05	0.000165465463189618	2.5807517213614e-06	0	0	0	0	1.39161026006413e-06	0	0	5.02424196749316e-05	6.07079303528269e-05	2.33268795633208e-05	0.00164577794657552	0	2.56590527704079e-06	0	1.009278634917e-05	0	0	0	0	0	0	7.15328049443475e-06	3.43798346642497e-05	1.25379796299624e-05	0.000419643112607414	0	0	0	0	0
RG144	0.00262533936003324	0.000117060487926597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG145	0.00274711499201295	4.46678177614646e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG146	0.00173709357382827	0.000218718280073378	0	0	0	0	0	0	0	0	0	0	0	0.000193433826148913	6.79389364838883e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG148	0.00216688992199196	0.000244902862899065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG149	0.00271129862966598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG150	0.0025393800904005	6.46913222752246e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG151	0.00162248121431795	0.000331157959266031	6.44974039794898e-06	0	0	0	5.27973347905398e-06	0	0	0	0	0	0	2.78322052012825e-05	0	0	0	3.79424564705168e-06	0	0	0	0	0	0	0	0	0	7.51031058352967e-05	1.80417486062749e-05	0	0	0	0	0	1.68641742541397e-06	0	0	0	0
RG152	0.00238536973230851	4.77483569174277e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG153	0.00226359410032879	0.000123221566238523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG155	0.00193408356673663	0.000214097471339434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG156	0.00136460340541973	0.000451298986348591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG157	1.07449087040924e-05	0	0	0	3.73273609555804e-06	6.90583888677877e-06	3.43182676138509e-05	0.000167991653467322	0	0	0	0	0	0	0	0	2.09343415312215e-05	4.17367021175685e-05	6.53152627772983e-05	0.00164261298898595	0	2.56590527704079e-06	0	3.36426211639001e-06	0	0	0	0	0	0	1.43065609888695e-05	1.56271975746589e-05	4.17932654332081e-06	0.000448255143012465	1.68641742541397e-06	0	0	0	0
RG158	0.00179439975358343	0.000170969923155951	5.15979231835919e-05	0	0	0	0	0	0	0	0	0	0	1.66993231207695e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14580302386562e-05	0	0	0	0	0	0	0	0	0	0	0
RG159	0.00236029827866563	1.07818870458708e-05	0	0	0	0	0	0	0	0	0	0	0	1.39161026006413e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG160	0.00204511429001225	0.000118600757504578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG161	0.00193050193050193	8.62550963669661e-05	5.48227933825664e-05	0	0	0	0	0	0	0	0	0	0	2.36573744210901e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7166424190925e-05	0	0	0	0	0	0	0	0	0	0	0
RG162	0.00180872629852222	0.000134003453284394	0	0	0	0	0	0	0	0	0	0	0	8.62798361239758e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG163	0.00203795101754285	9.39564442568738e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG164	0	0	1.2899480795898e-05	0.000179601650869052	0.000182904068682344	0	0	1.26309513885205e-06	0	0	0	0	0	0	0.000183435128506498	0.000162165304580099	0	0	0	1.58247879478415e-06	0	0	0	0	0	0	0	0	0.00119676932421624	0.000192725543283981	0	0	0	1.19216793354379e-06	0	0	0	0	0
RG166	0.00203795101754285	8.16342876330215e-05	0	0	0	0	0	0	0	0	0	0	0	1.39161026006413e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RG167	0.00181947120722631	0.000143245070752283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
